ppm,reference_mean,target_mean,mean_difference,standardized_effect,absolute_effect
8.93494,-0.9635603433099887,-1.1991143921524192,-0.23555404884243047,-128.40529239857898,128.40529239857898
8.07094,-0.7341173849657935,1.848542353741696,2.5826597387074894,127.75791143963755,127.75791143963755
8.69194,-0.8804911374627914,-1.2685732438398145,-0.3880821063770231,-127.16911354009724,127.16911354009724
7.56595,-0.624711751449869,0.6441311880713084,1.2688429395211775,127.08354209259392,127.08354209259392
6.40095,3.177008644543627,-0.49025954491602514,-3.6672681894596524,-126.50855388436695,126.50855388436695
7.72194,-0.7003000502594996,1.4188891787626112,2.119189229022111,126.30254743109339,126.30254743109339
8.64794,-0.8731848791198874,-1.1965239023805327,-0.32333902326064534,-126.20642221716638,126.20642221716638
7.64594,-0.7739174293461956,0.9502106398274539,1.7241280691736494,126.14412208340278,126.14412208340278
7.63894,-0.7171689128864296,0.5484908036291334,1.265659716515563,125.97956967833869,125.97956967833869
7.72994,-0.7872751192411873,1.2393372460999623,2.0266123653411494,124.88556466115422,124.88556466115422
8.63794,-0.8541584718419406,-1.2616878773072975,-0.4075294054653569,-124.57080001849118,124.57080001849118
8.69894,-0.8807784959246076,-1.5795654949397433,-0.6987869990151357,-124.39988864251724,124.39988864251724
5.64196,0.23294272492730922,-0.07375993595735171,-0.3067026608846609,-124.20092329851255,124.20092329851255
8.04794,-0.7157793948404176,1.198800805084652,1.9145801999250696,123.9215968780822,123.9215968780822
8.63594,-0.8252162982548421,-0.9517291669378621,-0.12651286868302003,-123.5120274518374,123.5120274518374
