SampleId,ActualClass,Year,Normalization,Modality,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
6,G2,1404,MaxNormalized,250 nm,-1.3224004851808442,-0.831860071311717,-0.16771081260897977,0.11622083106064088,0.03977524582513776,0.053983343149911794,-0.3245232165424274,0.22375410654455363,-0.09530347071486032,0.15699986614466904
7,G2,1404,MaxNormalized,250 nm,-1.2926976434512494,-0.11574671332051203,-0.7894964146038708,0.5752526024528618,0.06295848075160541,0.06844012787989492,0.11116930185567034,-0.2417583393756801,0.09738430489169486,-0.14123280929315232
8,G2,1404,MaxNormalized,250 nm,-1.2692008417567278,-0.14792772458817327,-0.7704549608685648,0.5748875979942226,0.04508215705487508,0.09506647994331163,-0.09691284044394459,-0.04503435753446289,-0.01748051255117107,-0.2433827570311135
9,G3,1394,MaxNormalized,250 nm,2.2813100620791418,-0.03901415874270572,0.3881530467990291,0.5728941456232834,0.09681337944056848,-0.03736190859461942,-0.10924628892532175,0.11293950911558889,0.2008250192642369,-0.12704833583168795
10,G3,1394,MaxNormalized,250 nm,2.4295417960256582,0.04029678782570394,0.6158559080631928,0.772408924612689,0.08866523603239865,-0.011483875943099056,-0.030498467296231523,-0.18363409186360757,-0.2029794044808175,0.06138867261181206
11,G3,1404,MaxNormalized,250 nm,-1.9768835734787327,0.4563710279417537,0.392323566416078,-0.12225405807507608,-0.5924746009971255,0.6673387125634255,0.08011889408595788,0.15414173632555428,-0.1443958891976386,-0.04001430494269235
12,G3,1404,MaxNormalized,250 nm,-0.979097700627862,-1.2243609047818191,0.6831905536457749,-0.6115975520230084,0.34642981197339023,-0.6581284077452347,-0.3809552804837831,0.009478665577024882,0.026853516890818864,-0.21194981870081833
13,G4,1394,MaxNormalized,250 nm,2.547712000758361,0.09014429712998852,0.45760570912110266,0.5147947893776939,-0.018000378317692106,0.00815261400243258,0.10087482900711303,-0.05430366604071533,-0.08111918154638338,0.1567063315875633
14,G4,1404,MaxNormalized,250 nm,-1.7612804824902006,1.5644211387608125,0.12358950609512909,-0.032421176608787336,-0.24079184581831353,-0.22470589595532398,-0.20036507635085804,0.06782896676375436,-0.014196847401726167,-0.04523419760269594
15,G4,1404,MaxNormalized,250 nm,-1.597851805970925,1.638973854969058,0.08959058651688996,-0.08571226865306454,0.10876473955144607,-0.5738893696430172,-0.22138590595343985,0.04370067626935207,0.01824151440817404,0.11221409765391514
16,G4,1404,MaxNormalized,250 nm,-1.6688267305774378,1.6799656835382122,0.16563854609720083,-0.10196241628993492,-0.08566204577780845,-0.38718282088498246,-0.182373653809212,-0.05008573842600138,0.059692709362009086,0.03315470886942298
17,G4,1404,MaxNormalized,250 nm,-1.3790149390356738,-0.6194360511472934,1.6064208553782677,-1.1431589415773151,-0.20193443224926,0.5299623173622039,-0.1864086013071032,-0.6318233108737745,0.48014416718242287,0.027825578483286848
18,G4,1404,MaxNormalized,250 nm,-2.002555915247787,-0.43761489860187675,-0.005369956024614491,0.02532970403706161,-0.19889114809024913,-0.5574768050017479,1.2514338990678284,-0.2837447629773599,0.1232554380294535,-0.0254206527503417
19,G4,1404,MaxNormalized,250 nm,-1.9708045520315978,-0.02361909401628378,0.5385067567941813,-0.22669320639117552,-0.6221412992887885,0.8640275043237894,0.050710147289552324,0.059699141384771684,-0.01925677677918025,0.16141055127989182
20,G5,1394,MaxNormalized,250 nm,2.718467838211532,0.08718045263283183,0.0015148909906584562,-0.06763099358104711,-0.24039368093095767,0.006924928350540477,0.17000572501586256,0.024933220931217262,-0.1188797760851885,0.6104725801733075
21,G5,1404,MaxNormalized,250 nm,-0.4150410305916506,0.5425694664111346,0.05736778919442552,-0.6505093798972558,2.9234554059789883,0.669704424444572,0.30517975290626825,0.1321455144386028,-0.06335239463571202,0.01565681827245265
22,G5,1404,MaxNormalized,250 nm,-1.8559941847616708,0.5576555399842614,0.31372045098189444,-0.10376031568420396,-0.4610272934253882,0.35501023385624036,0.008022833409986009,0.3102617402427296,-0.2986090802310389,-0.1929422280041119
23,G5,1404,MaxNormalized,250 nm,-1.3288770667938339,-0.5798965164720418,-0.6010777628263978,0.4337305275609692,0.08846140799399929,-0.00012254499033959647,-0.024595669019367262,-0.01068901819928187,0.000996250966708091,0.06815732316317155
24,G6,1394,MaxNormalized,250 nm,2.3221577449537025,0.004802058671125544,0.6321942907900973,0.8308590223295244,0.15030188313309242,-0.0283844700241529,-0.10602734422561656,-0.16322031669582737,-0.12210140282008689,-0.18525439428232496
26,G6,1394,MaxNormalized,250 nm,1.921695793848643,0.009352959387579447,-1.2510800249612348,-1.633912261249422,-0.18328089770067524,-0.025116928886688376,-0.2504354107268723,-0.5639803623676968,-0.5531551462272792,-0.030316963420118727
27,G6,1394,MaxNormalized,250 nm,2.5489703544455096,0.06216594800321405,-0.5246200487684668,-0.7260745091685568,-0.2793064838431567,0.02531371253128066,0.06049032352052393,0.15466447191935107,0.1680628627473768,-0.06671303370471096
28,G6,1394,MaxNormalized,250 nm,2.671078600842283,0.09253369344015888,-0.4786485394172116,-0.6911033772562379,-0.3273334803783547,0.03092189608988635,0.12754962666403993,0.09482584858905012,0.026332905389607662,0.04448896744330726
30,G6,1404,MaxNormalized,250 nm,-1.2610934943687184,-1.0022263089736505,-0.02507054308635318,-0.022965172250073322,0.16448271729206243,-0.34250539767996885,-0.37751996094327284,0.26824443934442094,-0.07509179963149049,0.05304706427357922
31,G6,1404,MaxNormalized,250 nm,-1.9545506173935223,0.4854617660255996,0.39748062674964846,-0.1287202770119578,-0.5924877280738172,0.6272931983090904,-0.0005073305958438137,0.2165614016479642,-0.1775544454964463,-0.07319071753182597
32,G6,1404,MaxNormalized,250 nm,-1.272567825802252,-1.020941048360971,-0.24251480184808896,0.1511605850468638,0.127374585466351,-0.24296459670723805,-0.22472106519918852,0.21181416424314958,-0.09015420145728832,0.1249736877329391
33,G6,1404,MaxNormalized,250 nm,-1.1685942001351335,-1.2192883562391053,0.47400878384677814,-0.4176647592622387,0.215749194514906,-0.4548562868331049,-0.4126231405335092,0.08480745788379507,0.06004517677590467,0.0038197745368466164
34,G7,1394,MaxNormalized,250 nm,2.347855903860389,0.026741488422975072,-0.7450292052305713,-0.975119781484884,-0.2360406220291487,0.012322679422470933,-0.025001203032568146,0.1427994731048248,0.20044474882075553,-0.17897254808950624
36,G7,1394,MaxNormalized,250 nm,2.594957763802488,0.05410960495376279,0.15000597826279352,0.17317940548057403,-0.10680941768032107,0.003931337484146224,0.05534006978773597,0.15997544066015457,0.17977168864003118,-0.11391583144432568
37,G8,1394,MaxNormalized,250 nm,2.302537597500056,-0.010543558748229577,0.7123939872712443,0.9655303469498434,0.21403776478102354,-0.0321301915041746,-0.1630900700212303,-0.3905470718448244,-0.4087848197036887,-0.14879861130834238
38,G8,1404,MaxNormalized,250 nm,-1.7694012357959428,-0.8479907633141966,0.6986491869308649,-0.49600787412848985,-0.19209603767586791,-0.5331422294907162,0.7858739212253811,0.22590424662121303,-0.3697928756081986,-0.12581532883178084
39,G9,1394,MaxNormalized,250 nm,2.520372495971661,0.07537875214444746,0.23147528138412937,0.27754570468976897,-0.00381528494761258,0.018470479660894764,0.10588902910307396,0.08171355376847025,0.06772647003980356,0.14553354902161697
40,G9,1394,MaxNormalized,250 nm,2.4657416517078015,0.0216460787584994,0.15512565789213817,0.22711978365270138,-0.02315434354561757,-0.006999607218951221,0.029506793705660433,0.23021801733620395,0.2786729736671719,-0.13869585265481058
41,G10,1404,MaxNormalized,250 nm,-1.4355351285380382,0.2672921158940291,-0.7715572288758914,0.5881875354908871,-0.020205158711328854,0.2300483916854971,-0.03739092668824892,-0.16071770558775053,0.1179255822996851,-0.10745599697065547
42,G10,1404,MaxNormalized,250 nm,-1.4188250336942063,-0.11026144960924318,-0.7638210463491695,0.5848843063535124,-0.01746743177537297,0.18273258463147501,-0.004470358945430096,-0.14085221094850067,0.12104094546624952,-0.07012699217605697
43,G11,1404,MaxNormalized,250 nm,-1.4242341951853292,-0.7965376390624576,-0.4627523696875341,0.34669727039190135,0.018218152782455713,0.06512928126668002,-0.036097034811217434,-0.06838160805061624,0.12286006174346792,0.31356598589323215
44,G11,1404,MaxNormalized,250 nm,-1.3874901464301337,-0.6812728112403212,-0.5292722683505905,0.39663952983030126,0.02594142094225501,0.05955210415050584,-0.028887253516208036,-0.03703770123262114,0.0644557769377456,0.17241845837729394
1,G1,1394,MaxNormalized,308 nm,2.159346494890995,1.6572381688600826,0.18431575021723237,-0.01327786771922183,0.05598336203743454,-0.689654929419418,-0.6981963528179629,0.38466744085322196,-0.06983938525431813,-0.29374459549508564
3,G1,1404,MaxNormalized,308 nm,-1.112770230032849,0.3706652393804572,0.24341332461001006,0.16022299236499474,-1.1566121857008094,0.06473084514843791,0.006198303909050419,-0.21017604461628756,0.43516791511088826,-0.17290677103309093
4,G2,1394,MaxNormalized,308 nm,1.2299049483100797,0.16056053632069198,-0.26857974210243163,-0.9820766982986414,-0.628814556304158,-0.9984896894976316,-0.02559922044386203,-0.29184319643081197,-0.9155018750004187,0.10438527356418524
5,G2,1404,MaxNormalized,308 nm,-1.5982119861510358,-0.08363053553722098,0.7206061625951053,-0.28348153354330907,-0.04393905632862904,0.3369976123466831,0.1881616433932535,0.7002000885627317,0.21439418691626103,-0.012715258267137191
6,G2,1404,MaxNormalized,308 nm,-1.2489919346569145,-0.26283937925279216,0.03908503832826404,-0.27665240317584305,0.9271265661277397,0.050627793276760355,-0.023844521602599856,0.5155130005528807,-0.0097619405407049,-0.05045593117172245
7,G2,1404,MaxNormalized,308 nm,-0.8856130570843365,-0.25252283813822385,0.46175039036228227,-0.14051593119729475,0.147719129790561,0.3374839215670178,0.13425706030892148,0.23981401152043766,-0.10318593631114703,0.21529351407301686
8,G2,1404,MaxNormalized,308 nm,-1.2612437974362738,0.017381574339861962,-0.2429105785460631,-0.22137981021753972,0.3282533230171884,-0.18272763875694642,-0.0497855915817803,-0.3618911977622848,-0.498176446090034,0.16418028732583015
9,G3,1394,MaxNormalized,308 nm,2.5589302489617385,-2.435394709027133,-0.005039236863763252,-0.7396182960264579,-0.12895168287836098,1.6486559532730993,0.2815008009816174,-0.5900840901855469,-0.9979186960435202,0.23971197299299307
10,G3,1394,MaxNormalized,308 nm,3.442006632785522,-1.7458271082099284,0.7159600244315389,-1.220145499445996,-0.15583137835832322,0.0726706343622152,0.5255803192193267,-0.23280356744716477,0.021755550260488185,0.4527941699647806
11,G3,1404,MaxNormalized,308 nm,-1.4486232645903516,0.1662247057690602,0.4657259635191214,-0.11452261715838123,-0.6426788631146823,0.2530390016223042,0.09632397389429187,0.1841374409461277,0.10716926461332608,0.0175236630751926
12,G3,1404,MaxNormalized,308 nm,-0.985188463694592,-0.35550837332824814,-0.4215141621975985,-0.22447289063967976,1.3105276645980801,-0.08125862626840093,-0.16913545985255793,0.2867392155166179,0.12340390591938448,-0.26700732327183935
13,G4,1394,MaxNormalized,308 nm,3.698831069097895,-0.09136658466380373,1.5342070644053387,-0.8647555533919173,-0.008765137393006512,-1.7575821404295169,0.059754743773060566,0.696557731167583,0.4950739558220276,0.8669358762909783
14,G4,1404,MaxNormalized,308 nm,-0.9568383262247145,0.3865880531876759,0.0017512481862843648,0.18170732713485244,-1.1587382707250344,-0.09489043053514377,-0.011139678365855875,-0.7195094823259139,0.09364821786368215,-0.04668253851566901
15,G4,1404,MaxNormalized,308 nm,-1.180251031187874,0.3281599086101251,0.3051772660427613,0.12118750618374988,-1.1163948268859594,0.11292460248364657,0.02724148919391548,-0.20464162502715402,0.40748235534480864,-0.13752470244511522
16,G4,1404,MaxNormalized,308 nm,-1.1894527315882257,0.28821952538974227,0.3404005541420061,0.11266122485036587,-1.046117188736929,0.11999055928915321,0.026188068977165104,-0.17868665776777878,0.44407805686345925,-0.13293412487818726
17,G4,1404,MaxNormalized,308 nm,-1.543049533060742,-0.10415998120173979,0.31568275562094594,-0.3303093764597624,0.30610947572910735,0.21616509336881806,0.10744349024713594,0.5900335277980239,-0.09874618966034317,0.03205604452595653
18,G4,1404,MaxNormalized,308 nm,-0.9115770399143166,-0.7627313183364698,-0.20499125961039938,0.2123609293527269,1.3636739935993285,-0.7469027165773757,-0.2933835723490835,-1.2434046782660735,0.6747846778943496,-0.07237395754181546
19,G4,1404,MaxNormalized,308 nm,-1.2508038005616136,0.3438642706854738,0.36277622838482765,0.052690580915174055,-1.0782344204957535,0.21267977189681384,0.048459341496836644,-0.02721618503963302,0.21271986762036998,-0.06279487811013394
20,G5,1394,MaxNormalized,308 nm,3.608425335756059,-0.30497065104882914,0.5847436915722155,-0.9033134765934085,0.28629756693797587,2.0452114590595247,-1.4397017282530702,-0.31506869043495206,0.9714026054512876,-0.3959932255402236
21,G5,1404,MaxNormalized,308 nm,-1.0279592746837642,0.25781231163440693,-0.03726194269667443,0.08710317910569282,-0.7191325957989808,-0.149294464925085,-0.04107498194132679,-0.7378285627001584,-0.13571427298761468,0.0818123697134471
22,G5,1404,MaxNormalized,308 nm,-1.064917702553523,0.17099328810707376,0.029405392469281345,-0.044715270929996144,-0.44825114303921204,0.015271881528670334,0.00863701780302542,-0.4214964682655456,-0.3190263943792567,0.16833336895699255
23,G5,1404,MaxNormalized,308 nm,-1.4352970150710247,-0.18988099919521664,-0.004027200902482365,-0.36500742082475934,0.8877557162557487,0.2019553564310256,-0.0019479200544202358,0.9995280332533828,0.04883686553810951,-0.19426657756406976
24,G6,1394,MaxNormalized,308 nm,1.740065435568164,-2.2594013121167946,-1.4766465957254273,-0.059523754687937976,-0.5561231998291721,-1.244546298331727,1.475386149891643,0.3125898141363369,0.7917623525323229,-0.5827924478153325
26,G6,1394,MaxNormalized,308 nm,1.787349610232449,-0.9340122118377729,2.7660785069641074,3.6804903279348906,0.48109510928407406,-0.3090881405890954,-0.03396772575818605,-0.06345447475495586,-0.4680317954205543,-0.16686298157149432
27,G6,1394,MaxNormalized,308 nm,0.2255714525707009,-0.9479195964749502,-2.3496369175632217,1.417122579140282,-0.8089532025677489,-0.2395660661711334,-1.6448921787852055,0.7633904147379984,0.13691489586280275,1.3119881551376367
28,G6,1394,MaxNormalized,308 nm,1.222524137434282,-1.769299810820898,-1.7694475665101268,1.3179634532077105,-0.5732213983700424,0.322333921014064,-0.08131261087918032,0.6121491635266051,-0.34822088971275295,-1.0903068290023805
30,G6,1404,MaxNormalized,308 nm,-1.3249381781598941,-0.03334440006004088,-0.0026790755589002927,-0.2503580869564364,0.27267299915763615,-0.11857345648255903,0.03322115109404285,-0.2906472093907331,-0.4375801455062864,0.16789659579990968
31,G6,1404,MaxNormalized,308 nm,-1.2604149933818392,0.20794650511340526,0.1253330890401848,-0.08694490500178255,-0.646113315636131,0.04238373904989273,0.06600114240990991,-0.3054497138639096,-0.21477226416996303,0.12233535959308214
32,G6,1404,MaxNormalized,308 nm,-1.09183028231914,-0.08570179857120158,-0.5901143223429173,-0.21373176529401208,0.95117977173395,-0.3207999327313313,-0.1640176962533546,-0.2903412625937573,-0.4954841749275582,0.018486473126060513
33,G6,1404,MaxNormalized,308 nm,-1.3687028844063114,-0.12141461810407363,-0.14681177656083932,-0.32048918867339093,0.6868490068072768,-0.07502623392722756,-0.008351113790723758,0.15592364219108362,-0.3871271769305037,0.048231396551084646
34,G7,1394,MaxNormalized,308 nm,1.713069842518222,1.2316131881533734,-0.13458242952550692,-0.8118798531659887,-0.2985595237692253,-0.7814983578491002,-0.5506792966230009,-0.11883091236119789,-0.5845108933528129,-0.5646060705554481
36,G7,1394,MaxNormalized,308 nm,2.284084275997422,2.0572553355470693,-0.4290508442372303,-0.2145549112324764,0.10229272997693944,-0.2793322085405195,-0.23603269258473714,0.15130055255084976,-0.3108092666010152,-0.7109035038703088
